AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,NumberOfBuildings,NumberOfUnits,Age,Terrain_B   ,Terrain_C   ,Terrain_HVHZ
1244.0,-99.0,10.14,0.38,146.0,1.0,1.0,18.0,False,False,True
1356.0,-99.0,3.29,0.87,140.0,1.0,1.0,34.0,False,False,True
2945.0,-99.0,5.11,0.83,120.0,2.0,2.0,70.0,True,False,False
2945.0,-99.0,5.11,0.83,120.0,2.0,2.0,70.0,True,False,False
2945.0,-99.0,5.11,0.83,120.0,2.0,2.0,70.0,True,False,False
1634.0,-99.0,0.43,0.49,120.0,1.0,1.0,44.0,True,False,False
1854.0,5174.4,0.57,1.23,123.0,1.0,1.0,38.0,True,False,False
2421.0,-99.0,1.09,1.06,120.0,1.0,1.0,34.0,True,False,False
1607.0,-99.0,2.34,0.98,140.0,1.0,1.0,43.0,False,False,True
1070.0,-99.0,6.87,0.32,140.0,1.0,1.0,37.0,True,False,False
1680.0,-99.0,2.01,1.23,140.0,1.0,1.0,46.0,True,False,False
2033.0,-99.0,8.48,0.99,140.0,1.0,1.0,49.0,False,False,True
1727.0,-99.0,6.04,0.95,140.0,1.0,1.0,36.0,True,False,False
1727.0,-99.0,6.04,0.95,140.0,1.0,1.0,36.0,True,False,False
1861.0,-99.0,6.53,0.34,140.0,1.0,1.0,29.0,False,False,True
1565.0,-99.0,6.62,0.8,140.0,1.0,1.0,47.0,False,False,True
1677.0,-99.0,0.55,0.58,120.0,1.0,1.0,51.0,True,False,False
4460.0,-99.0,0.3,0.61,120.0,3.0,1.0,32.0,True,False,False
1777.0,-99.0,0.52,0.33,120.0,1.0,1.0,45.0,True,False,False
996.0,-99.0,1.14,0.75,110.0,1.0,1.0,50.0,True,False,False
1841.0,-99.0,0.58,1.57,120.0,1.0,1.0,22.0,True,False,False
2175.0,-99.0,9.58,1.02,140.0,1.0,1.0,37.0,True,False,False
2175.0,-99.0,9.58,1.02,140.0,1.0,1.0,37.0,True,False,False
2175.0,-99.0,9.58,1.02,140.0,1.0,1.0,37.0,True,False,False
1296.0,-99.0,0.4,1.51,120.0,1.0,1.0,46.0,True,False,False
1557.0,-99.0,0.46,1.53,123.0,1.0,1.0,32.0,True,False,False
1557.0,-99.0,0.46,1.53,123.0,1.0,1.0,32.0,True,False,False
2072.0,-99.0,23.6,0.86,146.0,1.0,1.0,44.0,False,False,True
1255.0,-99.0,0.39,0.98,120.0,1.0,1.0,28.0,True,False,False
3999.0,-99.0,0.58,1.8,120.0,1.0,1.0,36.0,True,False,False
1405.0,-99.0,10.41,1.4,146.0,1.0,1.0,36.0,False,False,True
642.0,-99.0,7.56,0.39,140.0,1.0,1.0,41.0,True,False,False
1225.0,-99.0,6.5,1.18,140.0,1.0,1.0,33.0,True,False,False
1225.0,-99.0,6.5,1.18,140.0,1.0,1.0,33.0,True,False,False
2011.0,-99.0,26.68,1.11,146.0,1.0,1.0,46.0,False,False,True
2011.0,-99.0,26.68,1.11,146.0,1.0,1.0,46.0,False,False,True
1208.0,-99.0,0.23,1.97,100.0,1.0,1.0,46.0,True,False,False
2709.0,-99.0,0.8,2.35,120.0,1.0,1.0,35.0,True,False,False
2709.0,-99.0,0.8,2.35,120.0,1.0,1.0,35.0,True,False,False
2344.0,-99.0,10.07,1.29,140.0,1.0,1.0,28.0,True,False,False
2217.0,-99.0,3.46,0.51,140.0,1.0,1.0,29.0,True,False,False
2287.0,-99.0,24.38,1.45,146.0,1.0,1.0,38.0,False,False,True
1612.0,-99.0,0.18,1.17,120.0,1.0,1.0,44.0,True,False,False
1612.0,-99.0,0.18,1.17,120.0,1.0,1.0,44.0,True,False,False
2184.0,-99.0,26.38,0.75,146.0,1.0,1.0,23.0,False,False,True
4613.0,-99.0,5.58,0.37,140.0,1.0,1.0,33.0,False,False,True
1718.0,-99.0,25.35,1.23,146.0,1.0,1.0,29.0,False,False,True
2665.0,-99.0,2.72,1.14,140.0,1.0,1.0,23.0,False,False,True
1690.0,-99.0,4.49,1.25,140.0,1.0,1.0,27.0,False,False,True
1480.0,-99.0,7.09,1.32,130.0,1.0,1.0,40.0,True,False,False
5066.0,-99.0,7.67,0.96,130.0,1.0,1.0,36.0,True,False,False
1804.0,-99.0,35.95,0.24,146.0,1.0,1.0,36.0,False,False,True
2190.0,-99.0,1.15,1.38,120.0,1.0,1.0,38.0,True,False,False
2190.0,-99.0,1.15,1.38,120.0,1.0,1.0,38.0,True,False,False
3271.0,-99.0,6.53,1.4,140.0,1.0,1.0,18.0,False,False,True
1649.0,-99.0,6.32,0.72,140.0,1.0,1.0,40.0,False,False,True
2097.0,-99.0,9.94,0.43,140.0,1.0,1.0,47.0,True,False,False
2097.0,-99.0,9.94,0.43,140.0,1.0,1.0,47.0,True,False,False
2097.0,-99.0,9.94,0.43,140.0,1.0,1.0,47.0,True,False,False
1462.0,-99.0,6.74,0.83,140.0,1.0,1.0,48.0,False,False,True
2042.0,-99.0,5.45,0.52,140.0,1.0,1.0,24.0,False,False,True
2525.0,-99.0,20.0,0.81,146.0,1.0,1.0,22.0,False,False,True
2525.0,-99.0,20.0,0.81,146.0,1.0,1.0,22.0,False,False,True
1632.0,-99.0,23.63,0.95,146.0,1.0,1.0,49.0,False,False,True
1854.0,-99.0,5.64,0.31,140.0,1.0,1.0,30.0,False,False,True
1969.0,-99.0,3.69,1.1,140.0,1.0,1.0,24.0,False,False,True
1481.0,-99.0,27.11,1.56,146.0,1.0,1.0,45.0,False,False,True
1499.0,-99.0,0.83,0.71,110.0,1.0,1.0,49.0,True,False,False
601.0,-99.0,1.53,0.78,140.0,1.0,1.0,45.0,True,False,False
1811.0,-99.0,6.41,0.64,146.0,1.0,1.0,28.0,False,False,True
1811.0,-99.0,6.41,0.64,146.0,1.0,1.0,28.0,False,False,True
1811.0,-99.0,6.41,0.64,146.0,1.0,1.0,28.0,False,False,True
1765.0,-99.0,18.6,0.87,146.0,1.0,1.0,42.0,False,False,True
1765.0,-99.0,18.6,0.87,146.0,1.0,1.0,42.0,False,False,True
2926.0,-99.0,0.68,1.85,120.0,1.0,1.0,36.0,True,False,False
1288.0,-99.0,7.76,0.33,150.0,1.0,1.0,47.0,True,False,False
1474.0,-99.0,0.35,0.8,123.0,1.0,1.0,45.0,True,False,False
1705.0,-99.0,6.03,0.93,140.0,1.0,1.0,36.0,True,False,False
1392.0,-99.0,30.77,1.4,146.0,1.0,1.0,18.0,False,False,True
3720.0,4646.4,9.26,0.89,130.0,1.0,1.0,30.0,True,False,False
7137.0,-99.0,7.13,2.9,140.0,4.0,1.0,43.0,True,False,False
7137.0,-99.0,7.13,2.9,140.0,4.0,1.0,43.0,True,False,False
1332.0,-99.0,4.19,0.98,140.0,1.0,1.0,38.0,True,False,False
4126.0,-99.0,3.23,1.24,140.0,1.0,1.0,23.0,False,False,True
1499.0,-99.0,3.98,0.67,140.0,1.0,1.0,43.0,False,False,True
1275.0,-99.0,6.69,0.35,140.0,1.0,1.0,25.0,True,False,False
1541.0,-99.0,40.0,1.32,146.0,1.0,1.0,20.0,False,False,True
1541.0,-99.0,40.0,1.32,146.0,1.0,1.0,20.0,False,False,True
1541.0,-99.0,40.0,1.32,146.0,1.0,1.0,20.0,False,False,True
1150.0,-99.0,7.89,0.7,140.0,1.0,1.0,50.0,False,False,True
2364.0,-99.0,6.81,1.02,140.0,1.0,1.0,28.0,True,False,False
1377.0,-99.0,9.97,0.72,146.0,1.0,1.0,36.0,False,False,True
832.0,-99.0,1.57,0.79,140.0,1.0,1.0,35.0,False,False,True
832.0,-99.0,1.57,0.79,140.0,1.0,1.0,35.0,False,False,True
832.0,-99.0,1.57,0.79,140.0,1.0,1.0,35.0,False,False,True
1888.0,-99.0,10.44,0.92,130.0,1.0,1.0,40.0,True,False,False
3234.0,2217.6,21.69,0.69,120.0,1.0,1.0,40.0,False,True,False
1782.0,-99.0,29.54,2.59,146.0,1.0,1.0,26.0,False,False,True
1471.0,3168.0,4.66,0.25,120.0,1.0,1.0,43.0,True,False,False
1471.0,3168.0,4.66,0.25,120.0,1.0,1.0,43.0,True,False,False
1626.0,-99.0,2.49,1.33,140.0,1.0,1.0,23.0,False,False,True
1626.0,-99.0,2.49,1.33,140.0,1.0,1.0,23.0,False,False,True
1626.0,-99.0,2.49,1.33,140.0,1.0,1.0,23.0,False,False,True
1569.0,-99.0,2.32,1.26,140.0,1.0,1.0,31.0,True,False,False
1596.0,-99.0,0.33,0.9,120.0,1.0,1.0,41.0,True,False,False
1596.0,-99.0,0.33,0.9,120.0,1.0,1.0,41.0,True,False,False
2337.0,-99.0,4.72,1.01,140.0,1.0,1.0,27.0,False,False,True
1592.0,-99.0,24.37,1.26,146.0,1.0,1.0,35.0,False,False,True
1025.0,-99.0,7.66,0.76,140.0,1.0,1.0,44.0,False,False,True
1518.0,-99.0,0.25,1.9,110.0,1.0,1.0,40.0,True,False,False
2832.0,-99.0,9.23,1.8,130.0,1.0,1.0,36.0,True,False,False
3874.0,-99.0,6.84,0.79,130.0,1.0,1.0,46.0,True,False,False
2355.0,-99.0,13.01,1.09,132.0,1.0,1.0,40.0,True,False,False
2355.0,-99.0,13.01,1.09,132.0,1.0,1.0,40.0,True,False,False
3215.0,-99.0,5.57,1.25,140.0,1.0,1.0,22.0,False,False,True
1476.0,-99.0,3.41,0.57,140.0,1.0,1.0,44.0,True,False,False
1656.0,-99.0,4.94,1.28,140.0,1.0,1.0,24.0,True,False,False
3684.0,-99.0,11.48,1.71,130.0,1.0,1.0,43.0,True,False,False
1429.0,-99.0,17.17,0.72,146.0,1.0,1.0,42.0,False,False,True
1999.0,-99.0,8.02,0.98,130.0,1.0,1.0,19.0,True,False,False
2035.0,-99.0,6.08,1.78,140.0,1.0,1.0,18.0,True,False,False
2035.0,-99.0,6.08,1.78,140.0,1.0,1.0,18.0,True,False,False
2035.0,-99.0,6.08,1.78,140.0,1.0,1.0,18.0,True,False,False
1528.0,1531.2,2.73,1.53,123.0,1.0,1.0,27.0,True,False,False
1880.0,-99.0,9.95,1.42,140.0,1.0,1.0,34.0,True,False,False
1344.0,-99.0,0.73,1.38,110.0,1.0,1.0,44.0,True,False,False
1726.0,739.2,7.93,1.39,140.0,1.0,1.0,38.0,False,True,False
4118.0,-99.0,9.57,1.57,140.0,1.0,1.0,18.0,True,False,False
4118.0,-99.0,9.57,1.57,140.0,1.0,1.0,18.0,True,False,False
3049.0,-99.0,7.01,1.98,120.0,1.0,1.0,26.0,True,False,False
2707.0,-99.0,4.85,0.19,140.0,1.0,1.0,27.0,False,False,True
4188.0,-99.0,7.34,0.33,130.0,1.0,1.0,21.0,True,False,False
1734.0,-99.0,4.98,2.28,140.0,1.0,1.0,20.0,False,False,True
2267.0,-99.0,19.15,1.7,146.0,1.0,1.0,24.0,False,False,True
2493.0,-99.0,6.43,0.84,140.0,1.0,1.0,24.0,False,False,True
2708.0,-99.0,21.88,1.09,146.0,1.0,1.0,21.0,False,False,True
2708.0,-99.0,21.88,1.09,146.0,1.0,1.0,21.0,False,False,True
1861.0,-99.0,1.35,1.56,120.0,1.0,1.0,18.0,True,False,False
3048.0,-99.0,19.19,0.24,120.0,1.0,1.0,31.0,True,False,False
1160.0,-99.0,6.46,0.98,140.0,1.0,1.0,47.0,False,False,True
2800.0,897.6,21.59,0.43,120.0,1.0,1.0,46.0,False,True,False
1005.0,-99.0,5.7,0.61,140.0,1.0,1.0,40.0,True,False,False
1005.0,-99.0,5.7,0.61,140.0,1.0,1.0,40.0,True,False,False
2150.0,-99.0,5.47,1.4,140.0,1.0,1.0,27.0,False,False,True
3075.0,-99.0,6.19,0.95,146.0,1.0,1.0,22.0,False,False,True
1447.0,-99.0,1.4,1.41,140.0,1.0,1.0,47.0,True,False,False
3288.0,1320.0,23.58,0.57,120.0,1.0,1.0,48.0,False,True,False
1025.0,-99.0,7.63,0.67,140.0,1.0,1.0,44.0,False,False,True
2142.0,-99.0,0.43,3.2,120.0,1.0,1.0,46.0,True,False,False
1555.0,-99.0,0.82,1.86,110.0,1.0,1.0,31.0,True,False,False
1000.0,-99.0,6.34,0.47,140.0,1.0,1.0,45.0,False,False,True
2051.0,-99.0,0.56,1.5,123.0,1.0,1.0,44.0,True,False,False
1906.0,-99.0,3.3,0.51,140.0,1.0,1.0,47.0,False,False,True
2527.0,-99.0,25.33,0.32,146.0,1.0,1.0,52.0,False,False,True
2566.0,897.6,16.95,2.81,130.0,1.0,1.0,25.0,False,True,False
2441.0,-99.0,8.9,1.41,140.0,1.0,1.0,39.0,True,False,False
1831.0,3960.0,10.82,0.55,131.0,1.0,1.0,52.0,True,False,False
1831.0,3960.0,10.82,0.55,131.0,1.0,1.0,52.0,True,False,False
2994.0,-99.0,6.99,0.86,140.0,1.0,1.0,46.0,False,False,True
2994.0,-99.0,6.99,0.86,140.0,1.0,1.0,46.0,False,False,True
2994.0,-99.0,6.99,0.86,140.0,1.0,1.0,46.0,False,False,True
2766.0,-99.0,5.63,1.9,140.0,1.0,1.0,35.0,True,False,False
2766.0,-99.0,5.63,1.9,140.0,1.0,1.0,35.0,True,False,False
2766.0,-99.0,5.63,1.9,140.0,1.0,1.0,35.0,True,False,False
2766.0,-99.0,5.63,1.9,140.0,1.0,1.0,35.0,True,False,False
2766.0,-99.0,5.63,1.9,140.0,1.0,1.0,35.0,True,False,False
1892.0,-99.0,2.51,0.56,140.0,1.0,1.0,63.0,False,False,True
1892.0,-99.0,2.51,0.56,140.0,1.0,1.0,63.0,False,False,True
1120.0,-99.0,28.61,0.81,146.0,1.0,1.0,23.0,False,False,True
1468.0,-99.0,8.66,1.25,140.0,1.0,1.0,21.0,True,False,False
1458.0,-99.0,6.58,1.05,140.0,1.0,1.0,51.0,False,False,True
1656.0,-99.0,6.84,0.71,130.0,1.0,1.0,18.0,True,False,False
4839.0,-99.0,3.91,1.18,130.0,1.0,1.0,32.0,True,False,False
4839.0,-99.0,3.91,1.18,130.0,1.0,1.0,32.0,True,False,False
1344.0,3801.6,1.54,0.45,123.0,1.0,1.0,25.0,True,False,False
1243.0,-99.0,2.44,0.1,140.0,1.0,1.0,19.0,True,False,False
1243.0,-99.0,2.44,0.1,140.0,1.0,1.0,19.0,True,False,False
1243.0,-99.0,2.44,0.1,140.0,1.0,1.0,19.0,True,False,False
1243.0,-99.0,2.44,0.1,140.0,1.0,1.0,19.0,True,False,False
3001.0,-99.0,6.97,0.74,130.0,1.0,1.0,42.0,True,False,False
2543.0,-99.0,5.45,1.35,140.0,1.0,1.0,22.0,False,False,True
2341.0,-99.0,0.88,0.59,123.0,1.0,1.0,45.0,True,False,False
2146.0,-99.0,11.87,1.31,140.0,1.0,1.0,26.0,True,False,False
2108.0,-99.0,0.78,0.17,123.0,1.0,1.0,28.0,True,False,False
1570.0,-99.0,2.43,0.82,140.0,1.0,1.0,43.0,True,False,False
1434.0,-99.0,2.21,1.96,120.0,1.0,1.0,48.0,True,False,False
1512.0,-99.0,0.57,0.66,120.0,1.0,1.0,21.0,True,False,False
1538.0,-99.0,4.88,0.66,110.0,1.0,1.0,36.0,True,False,False
1980.0,-99.0,0.25,0.28,110.0,1.0,1.0,39.0,True,False,False
1853.0,-99.0,7.61,0.69,140.0,1.0,1.0,25.0,False,False,True
3238.0,-99.0,27.02,2.65,146.0,1.0,1.0,19.0,False,False,True
1705.0,-99.0,0.3,0.88,120.0,1.0,1.0,18.0,True,False,False
2641.0,-99.0,11.64,2.31,110.0,1.0,1.0,18.0,True,False,False
1968.0,-99.0,18.73,0.49,120.0,1.0,1.0,44.0,True,False,False
1840.0,-99.0,0.82,1.62,120.0,1.0,1.0,39.0,True,False,False
2163.0,-99.0,2.1,1.04,110.0,1.0,1.0,35.0,True,False,False
1452.0,2745.6,21.44,1.33,120.0,1.0,1.0,44.0,True,False,False
2365.0,-99.0,7.71,0.68,140.0,1.0,1.0,26.0,False,False,True
2365.0,-99.0,7.71,0.68,140.0,1.0,1.0,26.0,False,False,True
2224.0,4963.2,0.9,0.61,123.0,1.0,1.0,22.0,True,False,False
2925.0,-99.0,20.64,0.41,146.0,1.0,1.0,21.0,False,False,True
1693.0,-99.0,0.34,1.25,123.0,1.0,1.0,46.0,True,False,False
1549.0,-99.0,7.26,0.55,140.0,1.0,1.0,29.0,False,False,True
3597.0,-99.0,7.28,0.34,130.0,1.0,1.0,31.0,True,False,False
2890.0,-99.0,20.31,1.06,146.0,1.0,1.0,28.0,False,False,True
1614.0,-99.0,7.8,0.23,140.0,1.0,1.0,52.0,False,False,True
1614.0,-99.0,7.8,0.23,140.0,1.0,1.0,52.0,False,False,True
2240.0,-99.0,27.82,2.29,146.0,1.0,1.0,28.0,False,False,True
1587.0,-99.0,0.96,0.86,120.0,1.0,1.0,43.0,True,False,False
1118.0,-99.0,6.62,4.26,125.0,1.0,1.0,25.0,True,False,False
1118.0,-99.0,6.62,4.26,125.0,1.0,1.0,25.0,True,False,False
1993.0,-99.0,5.41,1.5,140.0,1.0,1.0,23.0,True,False,False
3106.0,-99.0,9.89,1.73,140.0,1.0,1.0,20.0,True,False,False
1879.0,-99.0,5.5,1.05,140.0,1.0,1.0,31.0,False,False,True
1590.0,-99.0,19.18,0.82,120.0,1.0,1.0,47.0,True,False,False
2771.0,-99.0,5.97,0.72,140.0,1.0,1.0,25.0,False,False,True
2771.0,-99.0,5.97,0.72,140.0,1.0,1.0,25.0,False,False,True
2432.0,-99.0,7.69,1.54,129.0,1.0,1.0,28.0,True,False,False
1521.0,-99.0,0.27,0.9,120.0,1.0,1.0,25.0,True,False,False
1435.0,-99.0,27.36,0.38,146.0,1.0,1.0,25.0,False,False,True
2369.0,-99.0,7.92,1.49,146.0,1.0,1.0,24.0,False,False,True
2369.0,-99.0,7.92,1.49,146.0,1.0,1.0,24.0,False,False,True
1729.0,-99.0,0.62,2.17,120.0,1.0,1.0,31.0,True,False,False
1776.0,-99.0,0.13,1.23,120.0,1.0,1.0,38.0,True,False,False
1776.0,-99.0,0.13,1.23,120.0,1.0,1.0,38.0,True,False,False
1776.0,-99.0,0.13,1.23,120.0,1.0,1.0,38.0,True,False,False
1776.0,-99.0,0.13,1.23,120.0,1.0,1.0,38.0,True,False,False
1776.0,-99.0,0.13,1.23,120.0,1.0,1.0,38.0,True,False,False
1036.0,-99.0,0.22,0.68,110.0,1.0,1.0,26.0,True,False,False
1637.0,-99.0,0.2,1.15,120.0,1.0,1.0,36.0,True,False,False
1260.0,-99.0,9.69,1.12,120.0,1.0,1.0,36.0,True,False,False
1260.0,-99.0,9.69,1.12,120.0,1.0,1.0,36.0,True,False,False
1155.0,-99.0,5.59,0.23,140.0,1.0,1.0,35.0,False,False,True
4402.0,-99.0,6.04,1.32,130.0,1.0,1.0,44.0,True,False,False
4402.0,-99.0,6.04,1.32,130.0,1.0,1.0,44.0,True,False,False
4402.0,-99.0,6.04,1.32,130.0,1.0,1.0,44.0,True,False,False
1846.0,-99.0,16.73,0.47,120.0,1.0,1.0,42.0,True,False,False
1566.0,-99.0,6.05,1.4,140.0,1.0,1.0,36.0,True,False,False
1539.0,-99.0,8.19,0.85,130.0,1.0,1.0,34.0,True,False,False
1572.0,-99.0,0.72,0.88,120.0,1.0,1.0,48.0,True,False,False
1917.0,-99.0,1.72,0.63,140.0,1.0,1.0,36.0,False,False,True
1614.0,-99.0,0.07,0.48,120.0,1.0,1.0,23.0,True,False,False
1614.0,-99.0,0.07,0.48,120.0,1.0,1.0,23.0,True,False,False
1614.0,-99.0,0.07,0.48,120.0,1.0,1.0,23.0,True,False,False
2369.0,-99.0,8.24,1.12,140.0,1.0,1.0,18.0,True,False,False
1513.0,-99.0,5.65,1.24,140.0,1.0,1.0,38.0,True,False,False
1513.0,-99.0,5.65,1.24,140.0,1.0,1.0,38.0,True,False,False
1513.0,-99.0,5.65,1.24,140.0,1.0,1.0,38.0,True,False,False
2800.0,-99.0,4.61,1.4,140.0,1.0,1.0,26.0,False,False,True
2019.0,-99.0,9.18,0.23,140.0,1.0,1.0,29.0,False,False,True
2701.0,-99.0,21.05,0.93,146.0,1.0,1.0,18.0,False,False,True
1951.0,-99.0,7.78,0.62,140.0,1.0,1.0,39.0,True,False,False
2013.0,-99.0,5.27,0.68,130.0,1.0,1.0,36.0,True,False,False
1972.0,-99.0,25.97,1.34,146.0,1.0,1.0,26.0,False,False,True
1457.0,-99.0,5.38,0.51,146.0,1.0,1.0,27.0,False,False,True
1798.0,-99.0,1.12,0.6,120.0,1.0,1.0,26.0,True,False,False
1798.0,-99.0,1.12,0.6,120.0,1.0,1.0,26.0,True,False,False
1557.0,-99.0,6.15,1.45,140.0,1.0,1.0,47.0,True,False,False
3485.0,1003.2,12.32,1.79,120.0,1.0,1.0,22.0,False,True,False
752.0,-99.0,1.97,0.98,140.0,1.0,1.0,43.0,True,False,False
1805.0,-99.0,0.09,1.31,120.0,1.0,1.0,44.0,True,False,False
1426.0,-99.0,5.14,2.64,140.0,1.0,1.0,24.0,False,False,True
1426.0,-99.0,5.14,2.64,140.0,1.0,1.0,24.0,False,False,True
1135.0,-99.0,1.78,0.38,140.0,1.0,1.0,18.0,True,False,False
1395.0,-99.0,0.24,0.47,120.0,1.0,1.0,46.0,True,False,False
1395.0,-99.0,0.24,0.47,120.0,1.0,1.0,46.0,True,False,False
1395.0,-99.0,0.24,0.47,120.0,1.0,1.0,46.0,True,False,False
1395.0,-99.0,0.24,0.47,120.0,1.0,1.0,46.0,True,False,False
1288.0,-99.0,0.41,0.77,120.0,1.0,1.0,25.0,True,False,False
1889.0,-99.0,0.67,1.06,120.0,1.0,1.0,45.0,True,False,False
1889.0,-99.0,0.67,1.06,120.0,1.0,1.0,45.0,True,False,False
3153.0,-99.0,10.23,1.71,130.0,1.0,1.0,32.0,True,False,False
3153.0,-99.0,10.23,1.71,130.0,1.0,1.0,32.0,True,False,False
3153.0,-99.0,10.23,1.71,130.0,1.0,1.0,32.0,True,False,False
1739.0,-99.0,0.69,1.68,120.0,1.0,1.0,42.0,True,False,False
1739.0,-99.0,0.69,1.68,120.0,1.0,1.0,42.0,True,False,False
1739.0,-99.0,0.69,1.68,120.0,1.0,1.0,42.0,True,False,False
2683.0,-99.0,1.12,1.91,140.0,1.0,1.0,23.0,True,False,False
1788.0,-99.0,5.32,1.0,140.0,1.0,1.0,29.0,False,False,True
1576.0,-99.0,0.78,0.61,120.0,1.0,1.0,45.0,True,False,False
1468.0,-99.0,0.6,0.54,120.0,1.0,1.0,31.0,True,False,False
1724.0,-99.0,8.48,0.72,140.0,1.0,1.0,37.0,False,False,True
1724.0,-99.0,8.48,0.72,140.0,1.0,1.0,37.0,False,False,True
2862.0,-99.0,21.55,0.64,120.0,1.0,1.0,31.0,True,False,False
2418.0,-99.0,0.92,1.38,140.0,1.0,1.0,38.0,True,False,False
1224.0,-99.0,0.47,0.78,120.0,1.0,1.0,18.0,True,False,False
1934.0,-99.0,6.17,0.62,146.0,1.0,1.0,22.0,False,False,True
4345.0,-99.0,8.65,1.28,130.0,1.0,1.0,44.0,True,False,False
4345.0,-99.0,8.65,1.28,130.0,1.0,1.0,44.0,True,False,False
2627.0,-99.0,7.43,0.32,140.0,1.0,1.0,38.0,False,False,True
2627.0,-99.0,7.43,0.32,140.0,1.0,1.0,38.0,False,False,True
2627.0,-99.0,7.43,0.32,140.0,1.0,1.0,38.0,False,False,True
1886.0,-99.0,10.54,1.34,140.0,1.0,1.0,26.0,True,False,False
1279.0,-99.0,2.28,1.17,123.0,1.0,1.0,25.0,True,False,False
1816.0,-99.0,5.79,1.63,140.0,1.0,1.0,64.0,True,False,False
1695.0,-99.0,5.18,0.86,140.0,1.0,1.0,23.0,False,False,True
2407.0,-99.0,3.13,1.24,140.0,1.0,1.0,31.0,True,False,False
1250.0,-99.0,5.35,0.74,110.0,1.0,1.0,35.0,True,False,False
1593.0,-99.0,8.34,0.86,140.0,1.0,1.0,37.0,True,False,False
2232.0,4540.8,3.86,1.83,130.0,1.0,1.0,20.0,True,False,False
1468.0,-99.0,34.93,1.02,146.0,1.0,1.0,18.0,False,False,True
2194.0,-99.0,5.2,1.21,140.0,1.0,1.0,41.0,False,False,True
2194.0,-99.0,5.2,1.21,140.0,1.0,1.0,41.0,False,False,True
1768.0,-99.0,1.05,0.11,120.0,1.0,1.0,18.0,True,False,False
1794.0,-99.0,1.2,1.02,140.0,1.0,1.0,24.0,True,False,False
1520.0,1372.8,15.02,0.26,120.0,1.0,1.0,43.0,False,True,False
746.0,-99.0,7.33,0.57,140.0,1.0,1.0,43.0,False,False,True
3376.0,-99.0,2.88,1.43,140.0,1.0,1.0,29.0,False,False,True
2078.0,-99.0,27.37,1.94,146.0,1.0,1.0,27.0,False,False,True
2761.0,-99.0,4.23,1.28,140.0,1.0,1.0,41.0,False,False,True
1449.0,-99.0,0.37,0.97,120.0,1.0,1.0,40.0,True,False,False
4301.0,-99.0,4.94,1.54,130.0,1.0,1.0,49.0,True,False,False
3410.0,-99.0,7.33,0.83,140.0,1.0,1.0,24.0,False,False,True
2978.0,-99.0,2.67,0.71,115.0,1.0,1.0,44.0,True,False,False
2342.0,-99.0,8.86,1.86,120.0,1.0,1.0,43.0,True,False,False
2623.0,-99.0,0.52,1.97,120.0,1.0,1.0,25.0,True,False,False
2623.0,-99.0,0.52,1.97,120.0,1.0,1.0,25.0,True,False,False
2623.0,-99.0,0.52,1.97,120.0,1.0,1.0,25.0,True,False,False
2035.0,-99.0,7.27,1.29,140.0,1.0,1.0,26.0,False,False,True
2993.0,-99.0,10.71,0.97,130.0,1.0,1.0,18.0,True,False,False
1894.0,-99.0,7.21,1.03,140.0,1.0,1.0,21.0,False,False,True
1848.0,-99.0,0.67,0.89,120.0,1.0,1.0,29.0,True,False,False
1497.0,-99.0,7.03,0.91,140.0,1.0,1.0,50.0,False,False,True
1833.0,-99.0,5.98,1.83,140.0,1.0,1.0,21.0,False,False,True
1522.0,-99.0,3.98,0.89,140.0,1.0,1.0,26.0,False,False,True
1469.0,-99.0,6.26,1.8,120.0,1.0,1.0,21.0,True,False,False
1469.0,-99.0,6.26,1.8,120.0,1.0,1.0,21.0,True,False,False
1677.0,-99.0,10.41,1.06,146.0,1.0,1.0,28.0,False,False,True
1600.0,-99.0,5.84,1.04,140.0,1.0,1.0,22.0,False,False,True
2279.0,-99.0,0.32,1.9,120.0,1.0,1.0,46.0,True,False,False
1357.0,-99.0,7.46,0.66,140.0,1.0,1.0,27.0,False,False,True
2425.0,-99.0,13.16,0.39,146.0,1.0,1.0,25.0,False,False,True
2528.0,-99.0,14.01,0.9,146.0,1.0,1.0,28.0,False,False,True
5076.0,-99.0,6.84,1.65,130.0,1.0,1.0,37.0,True,False,False
1950.0,-99.0,28.89,1.77,146.0,1.0,1.0,28.0,False,False,True
1299.0,-99.0,4.74,1.82,140.0,1.0,1.0,25.0,False,False,True
1192.0,-99.0,23.92,0.09,130.0,1.0,1.0,26.0,True,False,False
1478.0,-99.0,4.86,1.1,140.0,1.0,1.0,31.0,False,False,True
1627.0,-99.0,0.24,0.73,120.0,1.0,1.0,29.0,True,False,False
1627.0,-99.0,0.24,0.73,120.0,1.0,1.0,29.0,True,False,False
1737.0,-99.0,1.83,0.96,120.0,1.0,1.0,24.0,True,False,False
2127.0,-99.0,7.14,0.66,140.0,1.0,1.0,25.0,False,False,True
2127.0,-99.0,7.14,0.66,140.0,1.0,1.0,25.0,False,False,True
1608.0,-99.0,5.65,5.55,130.0,1.0,1.0,20.0,True,False,False
3068.0,-99.0,6.56,3.46,110.0,1.0,1.0,21.0,True,False,False
3068.0,-99.0,6.56,3.46,110.0,1.0,1.0,21.0,True,False,False
1966.0,-99.0,10.36,0.52,130.0,1.0,1.0,43.0,True,False,False
